#BLTrackFile initial
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
-893.77 160.391 0 120.232 -212.4 9997.02 0 2212 6082 1 0 1
-259.982 302.736 0 76.5424 15.3789 9999.7 0 2212 6083 1 0 1
83.2036 -244.15 0 156.832 -415.48 9990.13 0 2212 6084 1 0 1
-917.937 -144.732 0 -211.791 41.2377 9997.67 0 2212 6085 1 0 1
-630.308 384.69 0 -27.7444 -275.902 9996.15 0 2212 6086 1 0 1
-622.33 -234.263 0 -173.89 470.949 9987.39 0 2212 6087 1 0 1
442.019 -35.4361 0 229.321 1117.72 9934.69 0 2212 6088 1 0 1
-589.837 405.765 0 -165.379 463.891 9987.87 0 2212 6089 1 0 1
-372.96 -58.0722 0 -199.815 399.943 9990 0 2212 6090 1 0 1
-5.76694 24.0148 0 -198.877 -454.906 9987.67 0 2212 6091 1 0 1
-129.847 -53.4762 0 -151.674 528.323 9984.88 0 2212 6092 1 0 1
734.33 -320.95 0 -146.955 619.749 9979.7 0 2212 6093 1 0 1
-77.5368 -239.793 0 119.637 4.63006 9999.28 0 2212 6094 1 0 1
48.8194 407.248 0 9.02996 267.318 9996.42 0 2212 6095 1 0 1
194.387 -87.3266 0 -268.012 476.804 9985.03 0 2212 6096 1 0 1
-338.118 119.163 0 324.997 117.04 9994.03 0 2212 6097 1 0 1
1029.61 314.719 0 49.5081 -113.025 9999.24 0 2212 6098 1 0 1
-1077.96 -137.751 0 -23.231 -203.872 9997.89 0 2212 6099 1 0 1
-1365.05 -41.6 0 -476.986 315.991 9983.62 0 2212 6100 1 0 1
-117.611 -105.877 0 86.5093 167.194 9998.23 0 2212 6101 1 0 1
682.781 -12.0922 0 -87.1565 472.04 9988.47 0 2212 6102 1 0 1
-319.811 -152.553 0 225.691 277.491 9993.6 0 2212 6103 1 0 1
397.308 143.292 0 206.999 -773.938 9967.86 0 2212 6104 1 0 1
126.282 228.59 0 -356.174 -182.942 9991.98 0 2212 6105 1 0 1
269.274 -98.9385 0 -111.468 -539.448 9984.82 0 2212 6106 1 0 1
16.8114 259.787 0 -131.774 -396.723 9991.26 0 2212 6107 1 0 1
-273.62 -107.183 0 87.2776 301.728 9995.07 0 2212 6108 1 0 1
65.3689 212.695 0 -159.282 171.288 9997.26 0 2212 6109 1 0 1
826.413 416.904 0 398.25 -50.7692 9991.94 0 2212 6110 1 0 1
-74.283 -279.959 0 25.2169 -500.1 9987.46 0 2212 6111 1 0 1
-80.9962 -160.832 0 -266.529 -293.238 9992.15 0 2212 6112 1 0 1
-439.779 -7.36112 0 180.441 -53.1471 9998.23 0 2212 6113 1 0 1
392.101 -197.644 0 -92.3639 345.052 9993.62 0 2212 6114 1 0 1
789.172 379.228 0 -88.9596 190.642 9997.79 0 2212 6115 1 0 1
781.808 139.58 0 -227.178 -438.966 9987.78 0 2212 6116 1 0 1
251.782 187.006 0 150.899 -326.367 9993.53 0 2212 6117 1 0 1
-334.875 215.837 0 26.2368 -301.737 9995.41 0 2212 6118 1 0 1
-778.136 -291.35 0 155.928 133.154 9997.9 0 2212 6119 1 0 1
-1001.76 -169.83 0 -164.531 33.4246 9998.59 0 2212 6120 1 0 1
450.605 125.606 0 -63.5825 284.796 9995.74 0 2212 6121 1 0 1
979.804 -107.494 0 -271.521 489.524 9984.32 0 2212 6122 1 0 1
-408.455 -147.449 0 86.9264 -182.183 9997.96 0 2212 6123 1 0 1
-46.9126 -17.9363 0 -205.635 150.167 9996.76 0 2212 6124 1 0 1
208.74 382.967 0 -72.6463 575.777 9983.15 0 2212 6125 1 0 1
-248.042 592.496 0 28.6118 315.521 9994.98 0 2212 6126 1 0 1
213.762 -320.271 0 -137.83 339.055 9993.3 0 2212 6127 1 0 1
15.4376 13.8592 0 341.562 -36.2443 9994.1 0 2212 6128 1 0 1
711.913 35.3074 0 9.34928 339.067 9994.25 0 2212 6129 1 0 1
-572.531 -177.268 0 69.2484 316.603 9994.75 0 2212 6130 1 0 1
73.0187 -10.2932 0 57.8901 204.675 9997.74 0 2212 6131 1 0 1
645.382 -18.9639 0 -30.3256 92.8774 9999.52 0 2212 6132 1 0 1
129.521 58.8108 0 109.264 -75.6718 9999.12 0 2212 6133 1 0 1
-255.116 77.8187 0 77.8404 -424.455 9990.68 0 2212 6134 1 0 1
-12.5556 -312.124 0 -101.051 -544.804 9984.64 0 2212 6135 1 0 1
-238.554 -120.151 0 117.288 -552.974 9984.01 0 2212 6136 1 0 1
432.363 156.478 0 153.246 378.907 9991.64 0 2212 6137 1 0 1
-399.824 -61.9272 0 -200.462 245.67 9994.97 0 2212 6138 1 0 1
-1066.2 140.356 0 -125.892 48.1302 9999.09 0 2212 6139 1 0 1
-203.389 -280.486 0 -139.455 8.118 9999.02 0 2212 6140 1 0 1
-697.816 -9.43318 0 40.8523 -115.71 9999.25 0 2212 6141 1 0 1
491.415 -97.5135 0 -24.3104 -776.137 9969.81 0 2212 6142 1 0 1
287.614 -132.719 0 -157.968 -684.39 9975.3 0 2212 6143 1 0 1
693.114 120.995 0 176.548 -170.468 9996.99 0 2212 6144 1 0 1
794.077 -90.117 0 -49.4722 -260.281 9996.49 0 2212 6145 1 0 1
-37.6268 -113.678 0 57.0989 60.8795 9999.65 0 2212 6146 1 0 1
504.404 441.157 0 333.105 101.417 9993.94 0 2212 6147 1 0 1
-640.13 135.647 0 213.365 277.126 9993.88 0 2212 6148 1 0 1
-946.751 26.2659 0 -27.4727 162.28 9998.65 0 2212 6149 1 0 1
250.525 -86.373 0 11.6804 -473.452 9988.78 0 2212 6150 1 0 1
560.858 -478.757 0 -17.7929 192.533 9998.13 0 2212 6151 1 0 1
105.857 387.105 0 -239.957 -863.43 9959.76 0 2212 6152 1 0 1
-472.465 152.861 0 -26.0929 344.753 9994.02 0 2212 6153 1 0 1
-224.116 71.6731 0 160.895 -481.195 9987.12 0 2212 6154 1 0 1
148.852 -407.442 0 46.8379 41.1254 9999.81 0 2212 6155 1 0 1
438.341 -152.241 0 212.637 160.702 9996.45 0 2212 6156 1 0 1
175.795 156.51 0 55.408 459.002 9989.31 0 2212 6157 1 0 1
518.62 -6.2072 0 56.7238 -206.455 9997.71 0 2212 6158 1 0 1
619.524 26.5356 0 -218.641 -44.5696 9997.51 0 2212 6159 1 0 1
-382.093 287.809 0 152.464 30.0352 9998.79 0 2212 6160 1 0 1
-231.334 -266.657 0 -17.3038 -160.335 9998.7 0 2212 6161 1 0 1
-527.256 -20.6765 0 201.487 -360.649 9991.46 0 2212 6162 1 0 1
-213.271 36.9125 0 119.947 672.157 9976.66 0 2212 6163 1 0 1
168.715 88.8017 0 -173.498 737.405 9971.27 0 2212 6164 1 0 1
-208.223 -37.9442 0 -296.751 550.01 9980.45 0 2212 6165 1 0 1
293.871 42.0021 0 291.295 19.233 9995.74 0 2212 6166 1 0 1
-50.8894 -112.822 0 -341.587 179.469 9992.55 0 2212 6167 1 0 1
-256.701 21.8896 0 -188.501 105.297 9997.67 0 2212 6168 1 0 1
-23.8681 296.256 0 -22.4062 64.9629 9999.76 0 2212 6169 1 0 1
119.813 -194.124 0 258.494 -85.628 9996.29 0 2212 6170 1 0 1
312.907 59.2222 0 -405.424 204.48 9989.69 0 2212 6171 1 0 1
-580.928 48.1117 0 64.233 357.881 9993.39 0 2212 6172 1 0 1
-870.617 -196.116 0 21.7999 -151.044 9998.84 0 2212 6173 1 0 1
-327.907 229.135 0 105.136 -181.18 9997.81 0 2212 6174 1 0 1
226.282 -190.357 0 -237.101 -760.739 9968.2 0 2212 6175 1 0 1
-193.052 -343.459 0 -268.093 992.61 9947 0 2212 6176 1 0 1
676.937 395.978 0 109.075 29.0437 9999.36 0 2212 6177 1 0 1
-468.27 -21.2275 0 75.3636 -381.567 9992.43 0 2212 6178 1 0 1
-227.499 41.1846 0 59.4038 906.654 9958.64 0 2212 6179 1 0 1
143.354 83.1339 0 332.18 10.0225 9994.48 0 2212 6180 1 0 1
775.577 -272.74 0 -4.29387 21.9694 9999.97 0 2212 6181 1 0 1
-113.253 149.923 0 128.421 160.645 9997.88 0 2212 6182 1 0 1
695.179 -233.033 0 83.8182 -113.986 9999 0 2212 6183 1 0 1
-1061.69 153.055 0 -155.885 168.032 9997.37 0 2212 6184 1 0 1
210.124 13.1257 0 -332.696 359.957 9987.98 0 2212 6185 1 0 1
-598.789 -217.449 0 252.161 -277.46 9992.97 0 2212 6186 1 0 1
270.937 115.107 0 -448.137 -225.291 9987.41 0 2212 6187 1 0 1
362.171 -54.6134 0 60.155 261.621 9996.4 0 2212 6188 1 0 1
-121.938 -277.707 0 -187.818 205.194 9996.13 0 2212 6189 1 0 1
-306.296 -151.569 0 -142.14 -404.996 9990.78 0 2212 6190 1 0 1
215.499 69.8568 0 -44.8533 -608.769 9981.35 0 2212 6191 1 0 1
406.234 234.076 0 288.81 -25.3431 9995.8 0 2212 6192 1 0 1
527.583 259.741 0 186.49 425.896 9989.19 0 2212 6193 1 0 1
151.584 -22.4238 0 245.23 42.8035 9996.9 0 2212 6194 1 0 1
963.964 35.9905 0 -118.905 574.297 9982.79 0 2212 6195 1 0 1
-97.7572 236.086 0 -36.4259 -204.9 9997.83 0 2212 6196 1 0 1
502.186 296.308 0 53.7675 184.768 9998.15 0 2212 6197 1 0 1
544.266 -36.2047 0 283.774 -712.509 9970.55 0 2212 6198 1 0 1
735.929 233.054 0 -201.545 146.096 9996.9 0 2212 6199 1 0 1
-376.589 596.649 0 -105.181 -122.331 9998.7 0 2212 6200 1 0 1
599.648 -77.9365 0 67.6185 612.026 9981.02 0 2212 6201 1 0 1
156.619 -101.561 0 32.2608 547.425 9984.95 0 2212 6202 1 0 1
-522.61 -679.34 0 137.728 148.691 9997.95 0 2212 6203 1 0 1
-226.711 77.9328 0 57.2845 24.8049 9999.81 0 2212 6204 1 0 1
-351.222 20.049 0 302.153 528.774 9981.44 0 2212 6205 1 0 1
407.209 436.294 0 67.2519 467.967 9988.82 0 2212 6206 1 0 1
714.425 188.25 0 35.1239 444.258 9990.07 0 2212 6207 1 0 1
354.095 -34.9811 0 160.536 130.607 9997.86 0 2212 6208 1 0 1
995.954 -23.3225 0 105.858 -54.534 9999.29 0 2212 6209 1 0 1
-463.72 -78.3757 0 60.0052 -433.484 9990.42 0 2212 6210 1 0 1
-684.726 585.098 0 -139.01 768.242 9969.48 0 2212 6211 1 0 1
-549.52 -293.069 0 363.88 -198.768 9991.4 0 2212 6212 1 0 1
826.782 -12.8193 0 141.717 -605.485 9980.65 0 2212 6213 1 0 1
109.147 -61.8269 0 -157.969 146.735 9997.68 0 2212 6214 1 0 1
-949.72 151.037 0 -207.607 -176.013 9996.3 0 2212 6215 1 0 1
420.079 263.726 0 79.4185 110.855 9999.07 0 2212 6216 1 0 1
624.067 84.1873 0 35.7877 -189.096 9998.15 0 2212 6217 1 0 1
-325.279 144.97 0 36.8001 -343.791 9994.02 0 2212 6218 1 0 1
-940.891 112.935 0 -202.162 121.459 9997.22 0 2212 6219 1 0 1
-226.548 98.8767 0 -75.622 46.0776 9999.61 0 2212 6220 1 0 1
0.837298 334.172 0 -100.163 -255.839 9996.22 0 2212 6221 1 0 1
559.848 -326.235 0 200.149 561.136 9982.24 0 2212 6222 1 0 1
-610.829 -121.627 0 -99.2965 -412.998 9990.97 0 2212 6223 1 0 1
-94.6009 500.351 0 407.201 -346.163 9985.71 0 2212 6224 1 0 1
-837.441 -38.7167 0 94.1406 75.1796 9999.27 0 2212 6225 1 0 1
-160.829 -187.162 0 105.102 -46.8471 9999.34 0 2212 6226 1 0 1
259.705 -350.447 0 271.725 117.568 9995.62 0 2212 6227 1 0 1
-309.402 237.443 0 -20.057 368.58 9993.19 0 2212 6228 1 0 1
-71.3503 249.273 0 -89.2602 -12.7214 9999.59 0 2212 6229 1 0 1
-664.67 178.541 0 71.4722 -1084.74 9940.74 0 2212 6230 1 0 1
-560.703 530.845 0 -222.225 1114.61 9935.2 0 2212 6231 1 0 1
-1007.7 38.6841 0 -42.5486 265.447 9996.39 0 2212 6232 1 0 1
643.688 370.411 0 229.561 573.358 9980.91 0 2212 6233 1 0 1
396.266 -181.346 0 -274.112 -529.192 9982.23 0 2212 6234 1 0 1
-589.521 -379.046 0 150.9 -134.103 9997.96 0 2212 6235 1 0 1
-396.403 525.794 0 148.881 -411.942 9990.4 0 2212 6236 1 0 1
611.381 -424.281 0 62.4053 270.868 9996.14 0 2212 6237 1 0 1
-229.544 -193.515 0 6.71805 -525.245 9986.19 0 2212 6238 1 0 1
416.513 -186.101 0 52.1386 -194.419 9997.97 0 2212 6239 1 0 1
-1111.98 41.438 0 -105.617 8.23037 9999.44 0 2212 6240 1 0 1
79.2066 -245.266 0 41.4493 -271.61 9996.22 0 2212 6241 1 0 1
1033.64 73.6 0 269.312 404.585 9988.18 0 2212 6242 1 0 1
760.579 457.805 0 -102.903 -1093.93 9939.45 0 2212 6243 1 0 1
1052.41 157.341 0 182.569 676.53 9975.42 0 2212 6244 1 0 1
375.585 -312.364 0 112.145 -61.5019 9999.18 0 2212 6245 1 0 1
149.635 366.936 0 -79.8584 -124.955 9998.9 0 2212 6246 1 0 1
-1082.55 406.324 0 19.3931 -357.444 9993.59 0 2212 6247 1 0 1
240.549 -655.662 0 -78.2932 -329.735 9994.26 0 2212 6248 1 0 1
235.511 390.786 0 -48.1712 226.486 9997.32 0 2212 6249 1 0 1
183.52 -140.212 0 11.2415 160.3 9998.71 0 2212 6250 1 0 1
-65.4347 -141.02 0 -178.336 129.438 9997.57 0 2212 6251 1 0 1
-1597.32 -281.276 0 114.054 53.7363 9999.21 0 2212 6252 1 0 1
-380.676 -9.16802 0 -235.44 380.2 9990 0 2212 6253 1 0 1
-429.506 290.402 0 -158.992 -614.221 9979.85 0 2212 6254 1 0 1
-130.812 211.388 0 -115.293 245.726 9996.32 0 2212 6255 1 0 1
85.8947 73.1923 0 80.7576 117.855 9998.98 0 2212 6256 1 0 1
337.464 547.649 0 49.9855 165.623 9998.5 0 2212 6257 1 0 1
34.1148 6.96159 0 0.496464 -173.28 9998.5 0 2212 6258 1 0 1
679.081 49.9803 0 -130.735 351.553 9992.96 0 2212 6259 1 0 1
189.378 47.8967 0 -17.7682 -775.27 9969.89 0 2212 6260 1 0 1
186.833 -253.757 0 -133.968 17.09 9999.09 0 2212 6261 1 0 1
-191.432 -240.172 0 6.69413 222.435 9997.52 0 2212 6262 1 0 1
-232.399 157.316 0 -29.473 -94.6791 9999.51 0 2212 6263 1 0 1
835.178 -308.831 0 46.0554 -308.321 9995.14 0 2212 6264 1 0 1
163.729 297.337 0 -129.795 -152.554 9997.99 0 2212 6265 1 0 1
443.182 160.515 0 -160.788 171.25 9997.24 0 2212 6266 1 0 1
67.0229 -315.748 0 -143.341 374.428 9991.96 0 2212 6267 1 0 1
705.92 -6.79282 0 -152.678 -11.5146 9998.83 0 2212 6268 1 0 1
182.802 -227.433 0 -82.9526 118.939 9998.95 0 2212 6269 1 0 1
365.521 215.303 0 149.786 575.799 9982.29 0 2212 6270 1 0 1
49.7992 214.633 0 71.2072 -6.70979 9999.74 0 2212 6271 1 0 1
-1085.29 -375.367 0 -40.7121 269.601 9996.28 0 2212 6272 1 0 1
26.4468 138.005 0 105.567 347.887 9993.39 0 2212 6273 1 0 1
890.699 421.211 0 -93.6348 241.027 9996.66 0 2212 6274 1 0 1
556.798 8.51016 0 271.596 -373.895 9989.32 0 2212 6275 1 0 1
180.963 -0.0924649 0 -60.3092 -269.63 9996.18 0 2212 6276 1 0 1
217.779 133.436 0 -55.7681 -542.057 9985.14 0 2212 6277 1 0 1
779.94 -512.997 0 -354.455 194.06 9991.83 0 2212 6278 1 0 1
-1197.24 -56.1105 0 -4.10178 -175.845 9998.45 0 2212 6279 1 0 1
5.28631 535.549 0 130.794 216.572 9996.8 0 2212 6280 1 0 1
1412.09 2.9348 0 -9.92694 613.197 9981.18 0 2212 6281 1 0 1
235.96 -26.3497 0 -364.569 378.909 9986.17 0 2212 6282 1 0 1
-472.599 278.344 0 -19.3696 -22.6237 9999.96 0 2212 6283 1 0 1
-14.5014 -3.46601 0 -344.133 95.1514 9993.62 0 2212 6284 1 0 1
120.446 108.808 0 -167.922 -52.5214 9998.45 0 2212 6285 1 0 1
242.19 -204.207 0 -206.176 -398.069 9989.95 0 2212 6286 1 0 1
-135.141 111.074 0 -122.456 365.278 9992.58 0 2212 6287 1 0 1
377.469 -189.123 0 243.207 392.33 9989.34 0 2212 6288 1 0 1
397.038 26.4769 0 -47.612 434.678 9990.43 0 2212 6289 1 0 1
30.8838 98.8972 0 156.858 -763.021 9969.61 0 2212 6290 1 0 1
266.022 6.93306 0 82.7342 -113.882 9999.01 0 2212 6291 1 0 1
-54.7958 117.505 0 -581.162 -365.842 9976.39 0 2212 6292 1 0 1
555.781 27.9889 0 42.2917 95.3387 9999.46 0 2212 6293 1 0 1
203.32 244.897 0 -48.95 -973.971 9952.34 0 2212 6294 1 0 1
-407.253 481.111 0 -78.5902 196.27 9997.76 0 2212 6295 1 0 1
537.755 183.705 0 -162.373 320.46 9993.54 0 2212 6296 1 0 1
-635.599 -105.845 0 -115.832 -93.8372 9998.89 0 2212 6297 1 0 1
565.282 -202.143 0 -120.088 -163.756 9997.94 0 2212 6298 1 0 1
-11.8498 79.6705 0 38.7438 -165.689 9998.55 0 2212 6299 1 0 1
-324.658 -399.191 0 -102.401 15.1418 9999.46 0 2212 6300 1 0 1
-95.3685 49.9918 0 -245.696 -280.213 9993.05 0 2212 6301 1 0 1
-419.745 174.103 0 -114.309 -216.004 9997.01 0 2212 6302 1 0 1
71.4886 101.071 0 125.861 22.3211 9999.18 0 2212 6303 1 0 1
64.7888 -31.8642 0 -18.6765 34.2186 9999.92 0 2212 6304 1 0 1
-283.266 21.0292 0 -61.8808 55.8631 9999.65 0 2212 6305 1 0 1
984.911 392.65 0 46.7196 -275.142 9996.1 0 2212 6306 1 0 1
155.757 -145.936 0 -98.1548 507.529 9986.63 0 2212 6307 1 0 1
-783.073 -46.7625 0 -91.088 -555.416 9984.15 0 2212 6308 1 0 1
367.878 408.796 0 -0.556551 -23.3989 9999.97 0 2212 6309 1 0 1
429.638 86.6969 0 0.798957 311.211 9995.16 0 2212 6310 1 0 1
27.6062 -287.512 0 83.363 10.6736 9999.65 0 2212 6311 1 0 1
-679.833 30.76 0 16.1384 -137.813 9999.04 0 2212 6312 1 0 1
-597.562 227.328 0 -74.6802 264.395 9996.23 0 2212 6313 1 0 1
576.882 263.989 0 -96.6045 -231.722 9996.85 0 2212 6314 1 0 1
692.663 214.368 0 -92.1245 501.386 9987 0 2212 6315 1 0 1
1326.08 304.071 0 -105.434 -412.357 9990.94 0 2212 6316 1 0 1
1674.39 -30.8213 0 -276.488 -387.471 9988.66 0 2212 6317 1 0 1
1133.61 105.502 0 4.57207 485.83 9988.19 0 2212 6318 1 0 1
458.347 -72.6122 0 21.9947 -391.218 9992.32 0 2212 6319 1 0 1
205.883 65.9803 0 65.1325 357.162 9993.41 0 2212 6320 1 0 1
10.4092 114.709 0 136.463 719.871 9973.12 0 2212 6321 1 0 1
433.156 501.459 0 -38.1123 39.568 9999.85 0 2212 6322 1 0 1
339.673 -1.84223 0 -59.8143 10.9003 9999.82 0 2212 6323 1 0 1
177.917 -152.213 0 -55.6975 110.645 9999.23 0 2212 6324 1 0 1
289.314 168.742 0 -241.778 -585.121 9979.94 0 2212 6325 1 0 1
-321.596 44.4646 0 -374.335 217.644 9990.62 0 2212 6326 1 0 1
-818.369 133.664 0 163.965 -77.4943 9998.36 0 2212 6327 1 0 1
145.451 -217.418 0 108.494 -430.154 9990.15 0 2212 6328 1 0 1
513.572 -337.803 0 259.134 -113.026 9996 0 2212 6329 1 0 1
1058.63 178.213 0 -255.678 -360.601 9990.23 0 2212 6330 1 0 1
262.639 -70.8739 0 -189.834 -296.927 9993.79 0 2212 6331 1 0 1
-1352.11 228.047 0 264.508 -138.552 9995.54 0 2212 6332 1 0 1
-767.237 172.92 0 -151.821 -208.915 9996.66 0 2212 6333 1 0 1
-678.556 312.964 0 76.4095 -461.885 9989.04 0 2212 6334 1 0 1
-300.621 268.834 0 50.512 -256.309 9996.59 0 2212 6335 1 0 1
815.83 785.495 0 14.6659 -464.995 9989.17 0 2212 6336 1 0 1
564.808 -86.6814 0 -45.1172 -602.745 9981.72 0 2212 6337 1 0 1
-782.04 89.405 0 -214.654 -113.674 9997.05 0 2212 6338 1 0 1
48.5393 -269.763 0 140.449 73.9786 9998.74 0 2212 6339 1 0 1
291.016 -173.323 0 -48.1604 -8.90819 9999.88 0 2212 6340 1 0 1
-96.7333 -240.731 0 -368.057 690.202 9969.36 0 2212 6341 1 0 1
-784.075 148.715 0 26.0179 593.745 9982.32 0 2212 6342 1 0 1
361.261 377.245 0 -98.275 528.092 9985.56 0 2212 6343 1 0 1
316.807 89.8526 0 261.196 -187.538 9994.83 0 2212 6344 1 0 1
3.37693 235.269 0 -115.74 197.203 9997.39 0 2212 6345 1 0 1
211.961 -286.416 0 -298.032 411.022 9987.1 0 2212 6346 1 0 1
69.3747 -452.942 0 223.013 199.059 9995.53 0 2212 6347 1 0 1
-52.7259 132.128 0 149.554 -38.6549 9998.81 0 2212 6348 1 0 1
366.317 -127.031 0 77.6458 160.018 9998.42 0 2212 6349 1 0 1
2.17972 -263.013 0 38.917 -324.64 9994.65 0 2212 6350 1 0 1
217.422 308.341 0 -60.7472 202.362 9997.77 0 2212 6351 1 0 1
-228.772 123.941 0 -297.45 -353.509 9989.32 0 2212 6352 1 0 1
34.076 329.38 0 114.733 -666.925 9977.08 0 2212 6353 1 0 1
619.539 287.455 0 81.0425 818.779 9966.09 0 2212 6354 1 0 1
-984.803 56.3696 0 92.3735 -658.687 9977.86 0 2212 6355 1 0 1
-199.391 207.834 0 311.723 -321.659 9989.96 0 2212 6356 1 0 1
846.188 -166.197 0 9.38642 562.126 9984.18 0 2212 6357 1 0 1
-442.782 -358.014 0 -50.9485 226.955 9997.29 0 2212 6358 1 0 1
-168.94 -281.192 0 -6.95984 -471.839 9988.86 0 2212 6359 1 0 1
-626.61 22.9376 0 22.0993 1165.17 9931.86 0 2212 6360 1 0 1
-1073.73 -68.3221 0 -19.977 73.5933 9999.71 0 2212 6361 1 0 1
697.899 -131.727 0 -90.2853 -662.678 9977.61 0 2212 6362 1 0 1
-370.345 17.9094 0 335.598 514.355 9981.12 0 2212 6363 1 0 1
765.888 -217.884 0 59.2117 262.921 9996.37 0 2212 6364 1 0 1
-441.928 -288.556 0 242.899 -2.29381 9997.05 0 2212 6365 1 0 1
650.641 -209.227 0 -168.25 -362.524 9992.01 0 2212 6366 1 0 1
351.071 -58.3048 0 68.9543 -145.939 9998.7 0 2212 6367 1 0 1
-482.618 -298.713 0 124.099 -303.763 9994.61 0 2212 6368 1 0 1
894.545 -195.535 0 70.2353 147.62 9998.66 0 2212 6369 1 0 1
-62.5984 191.923 0 -143.823 370.199 9992.11 0 2212 6370 1 0 1
11.8616 404.111 0 -22.3831 349.111 9993.88 0 2212 6371 1 0 1
-296.914 -3.81884 0 -114.444 43.9405 9999.25 0 2212 6372 1 0 1
-256.273 -262.679 0 56.0103 -723.285 9973.65 0 2212 6373 1 0 1
831.214 193.587 0 81.9206 541.991 9984.97 0 2212 6374 1 0 1
-1018.79 -81.4133 0 -59.6606 457.315 9989.36 0 2212 6375 1 0 1
751.485 -262.192 0 -132.809 135.229 9998.2 0 2212 6376 1 0 1
-288.369 -311.162 0 -311.162 -104.308 9994.61 0 2212 6377 1 0 1
-475.071 -442.307 0 88.4158 352.418 9993.4 0 2212 6378 1 0 1
790.974 135.452 0 246.13 -120.068 9996.25 0 2212 6379 1 0 1
100.257 -251.826 0 -311.713 -1092.52 9935.25 0 2212 6380 1 0 1
845.659 1.33205 0 103.527 -253.205 9996.26 0 2212 6381 1 0 1
-987.347 -269.312 0 76.5333 316.837 9994.69 0 2212 6382 1 0 1
-902.247 -346.007 0 -9.39726 -72.7626 9999.73 0 2212 6383 1 0 1
242.364 94.3126 0 311.51 -407.564 9986.83 0 2212 6384 1 0 1
-1226.05 -47.2183 0 58.2503 189.351 9998.04 0 2212 6385 1 0 1
760.018 -270.859 0 -162.509 -285.878 9994.59 0 2212 6386 1 0 1
-288.416 83.8847 0 -294.926 241.137 9992.74 0 2212 6387 1 0 1
304.901 -254.239 0 -47.0651 442.67 9990.09 0 2212 6388 1 0 1
-131.19 -92.6805 0 32.2069 60.659 9999.76 0 2212 6389 1 0 1
1292.11 -53.958 0 -301.409 -82.4232 9995.12 0 2212 6390 1 0 1
550.929 -548.827 0 -75.9423 43.4667 9999.62 0 2212 6391 1 0 1
-254.473 229.652 0 1.03884 -129.882 9999.16 0 2212 6392 1 0 1
116.765 0.672228 0 -126.85 355.305 9992.88 0 2212 6393 1 0 1
-514.362 321.112 0 157.75 -215.845 9996.43 0 2212 6394 1 0 1
183.542 -25.0752 0 -472.435 -253.233 9985.62 0 2212 6395 1 0 1
-202.748 133.866 0 -49.2721 -788.856 9968.71 0 2212 6396 1 0 1
-676.302 -263.629 0 -56.5011 -150.149 9998.71 0 2212 6397 1 0 1
88.4015 317.123 0 -209.521 -461.485 9987.15 0 2212 6398 1 0 1
646.091 290.051 0 -171.885 102.655 9998 0 2212 6399 1 0 1
568.104 -165.553 0 -310.272 286.754 9991.07 0 2212 6400 1 0 1
-643.269 314.442 0 174.28 -32.4351 9998.43 0 2212 6401 1 0 1
250.837 178.281 0 -15.9893 281.76 9996.02 0 2212 6402 1 0 1
-909.023 65.7221 0 201.329 282.007 9994 0 2212 6403 1 0 1
-57.4423 47.4426 0 -91.6104 237.353 9996.76 0 2212 6404 1 0 1
-274.67 228.703 0 -74.4171 -194.347 9997.83 0 2212 6405 1 0 1
-185.394 -148.705 0 243.179 40.1515 9996.96 0 2212 6406 1 0 1
-155.971 -543.724 0 160.559 -142.673 9997.69 0 2212 6407 1 0 1
1314.69 112.37 0 172.871 -365.646 9991.82 0 2212 6408 1 0 1
-946.74 324.172 0 190.571 -412.069 9989.69 0 2212 6409 1 0 1
-70.9859 220.377 0 127.135 -499.406 9986.71 0 2212 6410 1 0 1
193.301 283.167 0 -100.792 81.6535 9999.16 0 2212 6411 1 0 1
99.5069 -170.673 0 376.905 -137.253 9991.95 0 2212 6412 1 0 1
-68.6292 282.107 0 423.842 -499.132 9978.54 0 2212 6413 1 0 1
-792.97 322.133 0 -44.7284 -253.633 9996.68 0 2212 6414 1 0 1
360.539 51.6047 0 -230.348 -161.746 9996.04 0 2212 6415 1 0 1
473.068 47.9524 0 371.668 -377.939 9985.94 0 2212 6416 1 0 1
-1047.86 -471.337 0 96.6922 -132.278 9998.66 0 2212 6417 1 0 1
-616.753 -192.697 0 -62.1017 -622.907 9980.39 0 2212 6418 1 0 1
417.801 -32.5623 0 173.469 467.414 9987.56 0 2212 6419 1 0 1
257.406 -247.212 0 -133.304 52.7227 9998.97 0 2212 6420 1 0 1
98.9886 -394.797 0 -209.651 -370.495 9990.93 0 2212 6421 1 0 1
-216.008 -290.201 0 -233.231 -29.8143 9997.24 0 2212 6422 1 0 1
-115.353 228.65 0 227.946 248.541 9994.31 0 2212 6423 1 0 1
-116.651 -196.06 0 -306.088 673.182 9972.62 0 2212 6424 1 0 1
413.054 13.1436 0 -284.13 371.643 9989.05 0 2212 6425 1 0 1
64.5385 79.034 0 -164.983 -127.036 9997.83 0 2212 6426 1 0 1
-199.359 166.457 0 -11.1797 -255.07 9996.74 0 2212 6427 1 0 1
188.99 -324.797 0 187.742 -879.732 9959.46 0 2212 6428 1 0 1
-282.421 133.163 0 -7.91952 -328.541 9994.6 0 2212 6429 1 0 1
-477.115 -384.942 0 201.518 -104.834 9997.42 0 2212 6430 1 0 1
